ID,AUTHOR,WORK,LOCATION,TEXT
5739,Isocrates (0010),Antidosis (019),83.9,"διόπερ ἔφασκον ἀμφοτέροις μὲν ἐπαινεῖσθαι προσήκειν, πολὺ δὲ μᾶλλον τοῖς τὸ χαλεπώτερον ἐξεργάζεσθαι δυναμένοις."
5740,Isocrates (0010),Antidosis (019),99.1,"ἀξιῶ γάρ, εἰ μέν τινες τῶν ἐμοὶ συγγεγενημένων ἄνδρες ἀγαθοὶ γεγόνασι περὶ τὴν πόλιν καὶ τοὺς φίλους καὶ τὸν ἴδιον οἶκον, ἐκείνους ὑμᾶς ἐπαινεῖν, ἐμοὶ δὲ μηδεμίαν ὑπὲρ τούτων χάριν ἔχειν, εἰ δὲ πονηροὶ καὶ τοιοῦτοι τὰς φύσεις οἷοι φαίνειν καὶ γράφεσθαι καὶ τῶν ἀλλοτρίων ἐπιθυμεῖν, παρ’ ἐμοῦ δίκην λαμβάνειν."
5741,Isocrates (0010),Antidosis (019),105.3,"οὐδὲ γὰρ τῶν δωρεῶν οὐδὲ τῶν τιμῶν οὐδεὶς αὐτῷ μετέδωκε τῶν ἐκείνῳ ψηφισθεισῶν, ἀλλ’ οὐδ’ ἐπαινέσαι τῶν ῥητόρων οὐδεὶς ἠξίωσεν ὡς σύμβουλον γεγενημένον·"
5742,Isocrates (0010),Antidosis (019),106.6,"ἢν δ’ ἐπιδειχθῇ καὶ πολίτης ὢν ἀγαθὸς καὶ στρατηγὸς τοιοῦτος οἷος οὐδεὶς ἄλλος ὧν ἡμεῖς ἴσμεν, ἐκεῖνον μὲν οἶμαι δεῖν ὑμᾶς ἐπαινεῖν καὶ χάριν ἔχειν αὐτῷ, περὶ δὲ ταυτησὶ τῆς γραφῆς ἐκ τῶν ἐμοὶ πεπραγμένων, ὅ τι ἂν ὑμῖν δίκαιον εἶναι δοκῇ, τοῦτο γιγνώσκειν."
5743,Isocrates (0010),Antidosis (019),141.1,"ἐπειδὴ γὰρ ἀπήνεγκε τὴν γραφήν, ἐσκόπουν περὶ αὐτῶν τούτων ὥσπερ ἂν ὑμῶν ἕκαστος, καὶ τόν τε βίον τὸν ἐμαυτοῦ καὶ τὰς πράξεις ἐξήταζον, καὶ πλεῖστον χρόνον περὶ τὰς τοιαύτας διέτριβον ἐφ’ αἷς ᾠόμην ἐπαινεῖσθαί με προσήκειν."
5744,Isocrates (0010),Antidosis (019),147.4,"ὁρῶσι γὰρ ἐκείνων μὲν τοὺς πλείστους, πλὴν τῶν τὸν σὸν βίον καὶ τὸν τρόπον ἠγαπηκότων, ἔν τε ταῖς πανηγύρεσι καὶ τοῖς ἰδίοις συλλόγοις ἐπιδείξεις ποιουμένους, διαγωνιζομένους πρὸς ἀλλήλους, καθ’ ὑπερβολὴν ὑπισχνουμένους, ἐρίζοντας, λοιδορουμένους, οὐδὲν ἀπολείποντας κακῶν, ἀλλὰ σφίσι μὲν αὐτοῖς πράγματα παρέχοντας, τοῖς δ’ ἀκροωμένοις ἐξουσίαν παραδιδόντας τοῖς μὲν καταγελάσαι τῶν λεγομένων, ἐνίοις δ’ ἐπαινέσαι, τοῖς δὲ πλείστοις μισῆσαι, τοῖς δ’ ὅπως ἕκαστοι βούλονται διατεθῆναι πρὸς αὐτούς·"
5745,Isocrates (0010),Antidosis (019),158.1,καί τοι τοὺς εὐτελεστέρους ἐν τοῖς ἰδίοις ἢ τοῖς κοινοῖς ὄντας δίκαιόν ἐστιν ἐπαινεῖν.
5746,Isocrates (0010),Antidosis (019),238.1,καί τοι τοὺς μήτ’ ἐν ταῖς πραγματείαις ταύταις ὄντας μήτ’ ἀκολάστως ζῶντας μήτε περὶ ἄλλην πρᾶξιν μηδεμίαν αἰσχρὰν γεγενημένους πῶς οὐκ ἐπαινεῖσθαι προσήκει μᾶλλον ἢ κρίνεσθαι;
5747,Isocrates (0010),Antidosis (019),250.1,"καί τοι πῶς οὐκ ἄλογον τοὺς τοῦ φαυλοτέρου ποιουμένους τὴν ἐπιμέλειαν ἐπαινεῖν μᾶλλον ἢ τοὺς τοῦ σπουδαιοτέρου, καὶ ταῦτα πάντων εἰδότων διὰ μὲν εὐεξίαν σώματος οὐδὲν πώποτε τὴν πόλιν τῶν ἐλλογίμων ἔργων διαπραξαμένην, διὰ δὲ φρόνησιν ἀνδρὸς εὐδαιμονεστάτην καὶ μεγίστην τῶν Ἑλληνίδων πόλεων γενομένην;"
5748,Isocrates (0010),Antidosis (019),252.1,"τί δ’ εἴ τινες ὁπλομαχεῖν μαθόντες πρὸς μὲν τοὺς πολεμίους μὴ χρῷντο ταῖς ἐπιστήμαις, ἐπανάστασιν δὲ ποιήσαντες πολλοὺς τῶν πολιτῶν διαφθείραιεν, ἢ καὶ πυκτεύειν καὶ παγκρατιάζειν ὡς οἷόν τ’ ἄριστα παιδευθέντες τῶν μὲν ἀγώνων ἀμελοῖεν, τοὺς δ’ ἀπαντῶντας τύπτοιεν, τίς οὐκ ἂν τούτων τοὺς μὲν διδασκάλους ἐπαινέσειε, τοὺς δὲ κακῶς χρωμένους οἷς ἔμαθον ἀποκτείνειεν;"
5749,Isocrates (0010),Antidosis (019),263.1,"ἐγὼ δ’ οὔθ’ οὕτως οὔτε πόρρω τούτων ἔγνωκα περὶ αὐτῶν, ἀλλ’ οἵ τε νομίζοντες μηδὲν χρησίμην εἶναι τὴν παιδείαν ταύτην πρὸς τὰς πράξεις ὀρθῶς μοι δοκοῦσι γιγνώσκειν, οἵ τ’ ἐπαινοῦντες αὐτὴν ἀληθῆ λέγειν."
5750,Isocrates (0010),Antidosis (019),289.1,"καί τοι τοὺς τοιούτῳ λογισμῷ κεχρημένους πῶς οὐκ ἐπαινεῖσθαι χρὴ μᾶλλον ἢ ψέγεσθαι, καὶ νομίζεσθαι βελτίστους εἶναι καὶ σωφρονεστάτους τῶν ἡλικιωτῶν;"
5751,Isocrates (0010),Antidosis (019),291.6,"οὐδὲν γὰρ εὑρήσομεν τοιοῦτον, ἀλλ’ ἔν γε τοῖς ἄλλοις ἐπαινοῦμεν τοὺς ταῖς φιλοπονίαις ταῖς αὑτῶν ἀγαθόν τι κτήσασθαι δυνηθέντας μᾶλλον ἢ τοὺς παρὰ τῶν προγόνων παραλαβόντας, εἰκότως·"
5752,Isocrates (0010),Antidosis (019),302.5,"ὧν ὑμῖν οὐδὲν πώποτ’ ἐμέλησεν, ἀλλὰ τοσοῦτον διημαρτήκατε τοῦ συμφέροντος, ὥσθ’ ἥδιον ἔχετε δι’ οὓς ἀκούετε κακῶς ἢ δι’ οὓς ἐπαινεῖσθε, καὶ δημοτικωτέρους εἶναι νομίζετε τοὺς τοῦ μισεῖσθαι τὴν πόλιν ὑπὸ πολλῶν αἰτίους ὄντας, ἢ τοὺς ἅπαντας οἷς πεπλησιάκασιν εὖ διακεῖσθαι πρὸς αὐτὴν πεποιηκότας."
5753,Isocrates (0010),Archidamus (016),46.2,"ἡττηθεὶς γὰρ ὑπὸ τῶν βαρβάρων τῶν προσοικούντων μάχῃ καὶ πάσης Μακεδονίας ἀποστερηθεὶς τὸ μὲν πρῶτον ἐκλιπεῖν τὴν χώραν διενοήθη καὶ τὸ σῶμα διασώζειν, ἀκούσας δέ τινος ἐπαινοῦντος τὸ πρὸς Διονύσιον ῥηθέν, καὶ μεταγνοὺς ὥσπερ ἐκεῖνος, χωρίον μικρὸν καταλαβὼν καὶ βοήθειαν ἐνθένδε μεταπεμψάμενος ἐντὸς μὲν τριῶν μηνῶν κατέσχεν ἅπασαν Μακεδονίαν, τὸν δ’ ἐπίλοιπον χρόνον βασιλεύων γήρᾳ τὸν βίον ἐτελεύτησεν."
5754,Isocrates (0010),Areopagiticus (018),26.1,"ὡς δὲ συντόμως εἰπεῖν, ἐκεῖνοι διεγνωκότες ἦσαν ὅτι δεῖ τὸν μὲν δῆμον ὥσπερ τύραννον καθιστάναι τὰς ἀρχὰς καὶ κολάζειν τοὺς ἐξαμαρτάνοντας καὶ κρίνειν περὶ τῶν ἀμφισβητουμένων, τοὺς δὲ σχολὴν ἄγειν δυναμένους καὶ βίον ἱκανὸν κεκτημένους ἐπιμελεῖσθαι τῶν κοινῶν ὥσπερ οἰκέτας, καὶ δικαίους μὲν γενομένους ἐπαινεῖσθαι καὶ στέργειν ταύτῃ τῇ τιμῇ, κακῶς δὲ διοικήσαντας μηδεμιᾶς συγγνώμης τυγχάνειν ἀλλὰ ταῖς μεγίσταις ζημίαις περιπίπτειν."
5755,Isocrates (0010),Areopagiticus (018),56.4,"ἤδη δέ τινες ἀκούσαντές μου ταῦτα διεξιόντος ἐπῄνεσαν μὲν ὡς οἷόν τε μάλιστα, καὶ τοὺς προγόνους ἐμακάρισαν ὅτι τὸν τρόπον τοῦτον τὴν πόλιν διῴκουν, οὐ μὴν ὑμᾶς γε ᾤοντο πεισθήσεσθαι χρῆσθαι τούτοις, ἀλλ’ αἱρήσεσθαι διὰ τὴν συνήθειαν ἐν τοῖς καθεστηκόσι πράγμασι κακοπαθεῖν μᾶλλον ἢ μετὰ πολιτείας ἀκριβεστέρας ἄμεινον τὸν βίον διάγειν."
5756,Isocrates (0010),Busiris (010),6.1,"τοιγαροῦν εἰ γένοιτ’ ἐξουσία τοῖς τετελευτηκόσι βουλεύσασθαι περὶ τῶν εἰρημένων, ὁ μὲν ἄν σοι τοσαύτην ἔχοι χάριν ὑπὲρ τῆς κατηγορίας, ὅσην οὐδενὶ τῶν ἐπαινεῖν αὐτὸν εἰθισμένων, ὁ δ’ εἰ καὶ περὶ τοὺς ἄλλους πραότατος ἦν, ἀλλ’ οὖν ἐπί γε τοῖς ὑπὸ σοῦ λεγομένοις οὕτως ἂν ἀγανακτήσειεν ὥστε μηδεμιᾶς ἀποσχέσθαι τιμωρίας."
5757,Isocrates (0010),Busiris (010),23.1,"καὶ τοὺς μὲν πρεσβυτέρους ἐπὶ τὰ μέγιστα τῶν πραγμάτων ἔταξεν, τοὺς δὲ νεωτέρους ἀμελήσαντας τῶν ἡδονῶν ἐπ’ ἀστρολογίᾳ καὶ λογισμοῖς καὶ γεωμετρίᾳ διατρίβειν ἔπεισεν, ὧν τὰς δυνάμεις οἱ μὲν ὡς πρὸς ἔνια χρησίμους ἐπαινοῦσιν, οἱ δ’ ὡς πλεῖστα πρὸς ἀρετὴν συμβαλλομένας ἀποφαίνειν ἐπιχειροῦσιν."
5758,Isocrates (0010),Busiris (010),30.1,"ἴσως ἂν οὖν τοῖς εἰρημένοις ἀπαντήσειας, ὅτι τὴν μὲν χώραν καὶ τοὺς νόμους καὶ τὴν εὐσέβειαν, ἔτι δὲ τὴν φιλοσοφίαν ἐπαινῶ τὴν Αἰγυπτίων, ὡς δὲ τούτων αἴτιος ἦν, ὃν ὑπεθέμην, οὐδεμίαν ἔχω λέγειν ἀπόδειξιν."
5759,Isocrates (0010),Evagoras (015),t.1,"εὑρήσομεν γὰρ τοὺς φιλοτίμους καὶ μεγαλοψύχους τῶν ἀνδρῶν οὐ μόνον ἀντὶ τῶν τοιούτων ἐπαινεῖσθαι βουλομένους, ἀλλ’ ἀντὶ τοῦ ζῆν ἀποθνῄσκειν εὐκλεῶς αἱρουμένους, καὶ μᾶλλον περὶ τῆς δόξης ἢ τοῦ βίου σπουδάζοντας, καὶ πάντα ποιοῦντας, ὅπως ἀθάνατον τὴν περὶ αὑτῶν μνήμην καταλείψουσιν."
5760,Isocrates (0010),Evagoras (015),5.1,"ἐχρῆν μὲν οὖν καὶ τοὺς ἄλλους ἐπαινεῖν τοὺς ἐφ’ αὑτῶν ἄνδρας ἀγαθοὺς γεγενημένους, ἵν’ οἵ τε δυνάμενοι τὰ τῶν ἄλλων ἔργα κοσμεῖν ἐν εἰδόσι ποιούμενοι τοὺς λόγους ταῖς ἀληθείαις ἐχρῶντο περὶ αὐτῶν, οἵ τε νεώτεροι φιλοτιμοτέρως διέκειντο πρὸς τὴν ἀρετήν, εἰδότες ὅτι τούτων εὐλογήσονται μᾶλλον ὧν ἂν ἀμείνους σφᾶς αὐτοὺς παράσχωσιν."
5761,Isocrates (0010),Evagoras (015),77.1,"τοὺς μὲν γὰρ ἄλλους προτρέπομεν ἐπὶ τὴν φιλοσοφίαν ἑτέρους ἐπαινοῦντες, ἵνα ζηλοῦντες τοὺς εὐλογουμένους τῶν αὐτῶν ἐκείνοις ἐπιτηδευμάτων ἐπιθυμῶσιν, ἐγὼ δὲ σὲ καὶ τοὺς σοὺς οὐκ ἀλλοτρίοις παραδείγμασι χρώμενος ἀλλ’ οἰκείοις παρακαλῶ, καὶ συμβουλεύω προσέχειν τὸν νοῦν, ὅπως καὶ λέγειν καὶ πράττειν μηδενὸς ἧττον δυνήσει τῶν Ἑλλήνων."
5762,Isocrates (0010),Helen (009),12.1,"τῶν μὲν γὰρ τοὺς βομβυλιοὺς καὶ τοὺς ἅλας καὶ τὰ τοιαῦτα βουληθέντων ἐπαινεῖν οὐδεὶς πώποτε λόγων ἠπόρησεν, οἱ δὲ περὶ τῶν ὁμολογουμένων ἀγαθῶν ἢ καλῶν ἢ τῶν διαφερόντων ἐπ’ ἀρετῇ λέγειν ἐπιχειρήσαντες πολὺ καταδεέστερον τῶν ὑπαρχόντων ἅπαντες εἰρήκασιν."
5763,Isocrates (0010),Helen (009),14.1,"διὸ καὶ τὸν γράψαντα περὶ τῆς Ἑλένης ἐπαινῶ μάλιστα τῶν εὖ λέγειν τι βουληθέντων, ὅτι περὶ τοιαύτης ἐμνήσθη γυναικός, ἣ καὶ τῷ γένει καὶ τῷ κάλλει καὶ τῇ δόξῃ πολὺ διήνεγκεν."
5764,Isocrates (0010),Helen (009),15.3,"ἀπολογεῖσθαι μὲν γὰρ προσήκει περὶ τῶν ἀδικεῖν αἰτίαν ἐχόντων, ἐπαινεῖν δὲ τοὺς ἐπ’ ἀγαθῷ τινὶ διαφέροντας."
5765,Isocrates (0010),Helen (009),22.2,"ἡγοῦμαι γὰρ ταύτην μεγίστην εἶναι πίστιν τοῖς βουλομένοις Ἑλένην ἐπαινεῖν, ἢν ἐπιδείξωμεν τοὺς ἀγαπήσαντας καὶ θαυμάσαντας ἐκείνην αὐτοὺς τῶν ἄλλων θαυμαστοτέρους ὄντας."
5766,Isocrates (0010),Helen (009),38.4,"ἵνα δὲ μὴ δοκῶ δι’ ἀπορίαν περὶ τὸν αὐτὸν τόπον διατρίβειν, μηδ’ ἀνδρὸς ἑνὸς δόξῃ καταχρώμενος ἐπαινεῖν αὐτήν, βούλομαι καὶ περὶ τῶν ἐχομένων διελθεῖν."
5767,Isocrates (0010),Helen (009),69.1,"ἢν οὖν τινὲς βούλωνται ταῦτα διεργάζεσθαι καὶ μηκύνειν, οὐκ ἀπορήσουσιν ἀφορμῆς, ὅθεν Ἑλένην ἔξω τῶν εἰρημένων ἕξουσιν ἐπαινεῖν, ἀλλὰ πολλοῖς καὶ καινοῖς λόγοις ἐντεύξονται περὶ αὐτῆς."
